transaction_id,customer_id,account_number,transaction_type,channel,branch,amount_ngn,balance_after_ngn,transaction_datetime,mean,std,flag_statistical_outlier,hour,flag_off_hours_withdrawal,flag_velocity_transfer_x,transaction_date_only,flag_round_tripping,final_predicted_anomaly,flag_velocity_transfer_y,flag_velocity_transfer,is_flagged_anomaly
TXN0009434,CUST00014,1068574553,Transfer,ATM,Kano Central,19600.71,441417.12,2025-05-12 14:54:37,117697.78146520145,281258.69534751173,0,14,0,0,2025-05-12,0,0,0.0,0,0
TXN0003719,CUST00931,1075968554,Transfer,Mobile App,Gombe GRA,3313764.76,61359.88,2025-03-06 04:09:07,117697.78146520145,281258.69534751173,1,4,0,0,2025-03-06,0,1,0.0,0,1
TXN0010214,CUST00931,1075968554,Transfer,USSD,Bauchi Rd,37042.22,24317.66,2025-03-29 06:50:01,117697.78146520145,281258.69534751173,0,6,0,0,2025-03-29,0,0,0.0,0,0
TXN0006127,CUST00931,1075968554,Deposit,ATM,Kano Central,49805.72,74123.38,2025-04-24 17:30:11,118545.24564193691,208386.5599244788,0,17,0,0,2025-04-24,0,0,,0,0
TXN0004293,CUST00931,1075968554,Withdrawal,Mobile App,Tudun Wada,29127.83,44995.55,2025-04-29 19:54:06,75579.15662782955,206001.7785323362,0,19,0,0,2025-04-29,0,0,,0,0
TXN0007337,CUST00931,1075968554,Transfer,Mobile App,Tudun Wada,25662.5,19333.05,2025-06-18 16:52:10,117697.78146520145,281258.69534751173,0,16,0,0,2025-06-18,0,0,0.0,0,0
TXN0008169,CUST00096,1077633091,Deposit,Internet Banking,Gombe GRA,30659.69,399059.06,2025-01-12 05:20:55,118545.24564193691,208386.5599244788,0,5,0,0,2025-01-12,0,0,,0,0
TXN0005701,CUST00096,1077633091,Withdrawal,Branch,Lagos Island,75861.02,323198.04,2025-02-05 04:18:56,75579.15662782955,206001.7785323362,0,4,0,0,2025-02-05,0,0,,0,0
TXN0010373,CUST00096,1077633091,Transfer,Mobile App,Gombe GRA,65614.0,257584.04,2025-02-26 00:41:10,117697.78146520145,281258.69534751173,0,0,0,0,2025-02-26,0,0,0.0,0,0
TXN0004350,CUST00096,1077633091,Deposit,Mobile App,Gombe Main,58013.71,315597.75,2025-04-03 11:45:19,118545.24564193691,208386.5599244788,0,11,0,0,2025-04-03,0,0,,0,0
TXN0001020,CUST00096,1077633091,Deposit,Branch,Pantami,128935.3,444533.05,2025-06-25 06:41:42,118545.24564193691,208386.5599244788,0,6,0,0,2025-06-25,0,0,,0,0
TXN0003379,CUST01592,1085021707,Withdrawal,Mobile App,Pantami,34868.31,167476.27,2025-01-08 16:12:07,75579.15662782955,206001.7785323362,0,16,0,0,2025-01-08,0,0,,0,0
TXN0003730,CUST01592,1085021707,Deposit,Mobile App,Pantami,98175.54,265651.81,2025-01-13 04:33:38,118545.24564193691,208386.5599244788,0,4,0,0,2025-01-13,0,0,,0,0
TXN0005191,CUST01592,1085021707,Bill Payment,Mobile App,Gombe GRA,12544.37,253107.44,2025-01-16 10:47:21,21098.941747967478,159017.0470171929,0,10,0,0,2025-01-16,0,0,,0,0
TXN0006735,CUST01592,1085021707,POS Payment,Mobile App,Pantami,50722.82,202384.62,2025-01-20 06:18:39,30183.22639744952,201999.3457782681,0,6,0,0,2025-01-20,0,0,,0,0
TXN0000754,CUST01592,1085021707,Transfer,Mobile App,Kano Central,31554.97,170829.65,2025-01-31 18:43:48,117697.78146520145,281258.69534751173,0,18,0,0,2025-01-31,0,0,0.0,0,0
TXN0007456,CUST01592,1085021707,Withdrawal,Branch,Lagos Island,28322.98,142506.67,2025-03-10 05:20:36,75579.15662782955,206001.7785323362,0,5,0,0,2025-03-10,0,0,,0,0
TXN0001694,CUST01592,1085021707,Withdrawal,Mobile App,Pantami,74865.75,67640.92,2025-03-16 13:06:39,75579.15662782955,206001.7785323362,0,13,0,0,2025-03-16,0,0,,0,0
TXN0003548,CUST01592,1085021707,Transfer,USSD,Pantami,84187.54,-16546.62,2025-03-21 07:58:15,117697.78146520145,281258.69534751173,0,7,0,0,2025-03-21,0,0,0.0,0,0
TXN0002291,CUST01592,1085021707,Withdrawal,ATM,Bauchi Rd,40606.47,-50000.0,2025-04-01 05:25:13,75579.15662782955,206001.7785323362,0,5,0,0,2025-04-01,0,0,,0,0
TXN0007738,CUST01098,1094640288,Deposit,Branch,Kano Central,56519.26,461963.22,2025-02-06 03:13:13,118545.24564193691,208386.5599244788,0,3,0,0,2025-02-06,0,0,,0,0
TXN0000662,CUST01098,1094640288,Deposit,Branch,Pantami,70768.96,532732.18,2025-03-03 03:13:20,118545.24564193691,208386.5599244788,0,3,0,0,2025-03-03,0,0,,0,0
TXN0006741,CUST01098,1094640288,Transfer,ATM,Gombe Main,68773.12,463959.06,2025-05-07 15:02:42,117697.78146520145,281258.69534751173,0,15,0,0,2025-05-07,0,0,0.0,0,0
TXN0001530,CUST01098,1094640288,Withdrawal,Mobile App,Gombe Main,50539.93,413419.13,2025-06-18 10:34:39,75579.15662782955,206001.7785323362,0,10,0,0,2025-06-18,0,0,,0,0
TXN0004099,CUST00911,1098328226,Deposit,Mobile App,Pantami,78901.53,498394.43,2025-01-05 07:09:06,118545.24564193691,208386.5599244788,0,7,0,0,2025-01-05,0,0,,0,0
TXN0006078,CUST00911,1098328226,Bill Payment,USSD,Bauchi Rd,10272.16,488122.27,2025-02-01 03:07:35,21098.941747967478,159017.0470171929,0,3,0,0,2025-02-01,0,0,,0,0
TXN0007177,CUST00911,1098328226,Bill Payment,Mobile App,Gombe GRA,18622.91,469499.36,2025-02-07 08:42:20,21098.941747967478,159017.0470171929,0,8,0,0,2025-02-07,0,0,,0,0
TXN0008540,CUST00911,1098328226,Withdrawal,Branch,Lagos Island,100460.59,369038.77,2025-02-25 18:11:09,75579.15662782955,206001.7785323362,0,18,0,0,2025-02-25,0,0,,0,0
TXN0005418,CUST00911,1098328226,POS Payment,Branch,Gombe Main,15047.38,353991.39,2025-03-02 07:15:25,30183.22639744952,201999.3457782681,0,7,0,0,2025-03-02,0,0,,0,0
TXN0003546,CUST00911,1098328226,Withdrawal,Mobile App,Bauchi Rd,67484.75,286506.64,2025-03-23 00:52:20,75579.15662782955,206001.7785323362,0,0,1,0,2025-03-23,0,1,,0,0
TXN0002771,CUST00911,1098328226,Withdrawal,Mobile App,Lagos Island,21678.09,264828.55,2025-04-12 11:36:07,75579.15662782955,206001.7785323362,0,11,0,0,2025-04-12,0,0,,0,0
TXN0008188,CUST00911,1098328226,Deposit,USSD,Lagos Island,131439.92,396268.47,2025-04-27 17:59:11,118545.24564193691,208386.5599244788,0,17,0,0,2025-04-27,0,0,,0,0
TXN0007943,CUST00911,1098328226,Deposit,Mobile App,Kano Central,170112.24,566380.71,2025-06-06 03:36:50,118545.24564193691,208386.5599244788,0,3,0,0,2025-06-06,0,0,,0,0
TXN0001537,CUST00911,1098328226,Deposit,ATM,Gombe GRA,86954.09,653334.8,2025-06-21 12:26:15,118545.24564193691,208386.5599244788,0,12,0,0,2025-06-21,0,0,,0,0
TXN0006711,CUST01205,1107983879,Bill Payment,USSD,Bauchi Rd,5146.9,61983.92,2025-01-25 09:36:41,21098.941747967478,159017.0470171929,0,9,0,0,2025-01-25,0,0,,0,0
TXN0005258,CUST01205,1107983879,Transfer,Mobile App,Gombe GRA,34655.91,27328.01,2025-03-11 21:41:28,117697.78146520145,281258.69534751173,0,21,0,0,2025-03-11,0,0,0.0,0,0
TXN0008207,CUST01205,1107983879,Deposit,Internet Banking,Tudun Wada,56931.76,84259.77,2025-03-19 01:03:08,118545.24564193691,208386.5599244788,0,1,0,0,2025-03-19,0,0,,0,0
TXN0007357,CUST01205,1107983879,Transfer,Mobile App,Lagos Island,42739.13,41520.64,2025-06-27 06:11:39,117697.78146520145,281258.69534751173,0,6,0,0,2025-06-27,0,0,0.0,0,0
TXN0005000,CUST01205,1107983879,Withdrawal,ATM,Gombe Main,59727.2,-18206.56,2025-06-29 03:08:43,75579.15662782955,206001.7785323362,0,3,1,0,2025-06-29,0,1,,0,0
TXN0007342,CUST01280,1117769333,Transfer,Branch,Gombe GRA,78835.17,168148.52,2025-01-20 03:41:58,117697.78146520145,281258.69534751173,0,3,0,0,2025-01-20,0,0,0.0,0,0
TXN0006946,CUST01280,1117769333,Bill Payment,Mobile App,Lagos Island,7224.83,160923.69,2025-02-10 08:09:24,21098.941747967478,159017.0470171929,0,8,0,0,2025-02-10,0,0,,0,0
TXN0007965,CUST01280,1117769333,Transfer,ATM,Gombe Main,60265.2,100658.49,2025-02-11 20:59:44,117697.78146520145,281258.69534751173,0,20,0,0,2025-02-11,0,0,0.0,0,0
TXN0006745,CUST01280,1117769333,Transfer,Branch,Lagos Island,117720.41,-17061.92,2025-03-03 23:41:24,117697.78146520145,281258.69534751173,0,23,0,0,2025-03-03,0,0,0.0,0,0
TXN0004791,CUST01280,1117769333,Deposit,Mobile App,Lagos Island,242349.39,225287.47,2025-05-05 01:38:45,118545.24564193691,208386.5599244788,0,1,0,0,2025-05-05,0,0,,0,0
TXN0002814,CUST01280,1117769333,Deposit,USSD,Tudun Wada,73440.41,298727.88,2025-05-10 09:38:43,118545.24564193691,208386.5599244788,0,9,0,0,2025-05-10,0,0,,0,0
TXN0002800,CUST01280,1117769333,Withdrawal,Branch,Kano Central,13534.39,285193.49,2025-05-19 10:32:04,75579.15662782955,206001.7785323362,0,10,0,0,2025-05-19,0,0,,0,0
TXN0008312,CUST01037,1124860617,Bill Payment,USSD,Kano Central,31788.7,201519.82,2025-03-18 01:04:11,21098.941747967478,159017.0470171929,0,1,0,0,2025-03-18,0,0,,0,0
TXN0006401,CUST01037,1124860617,Bill Payment,Branch,Pantami,10002.2,191517.62,2025-05-03 10:07:11,21098.941747967478,159017.0470171929,0,10,0,0,2025-05-03,0,0,,0,0
TXN0002374,CUST01037,1124860617,Deposit,Mobile App,Gombe Main,17426.45,208944.07,2025-05-14 21:38:24,118545.24564193691,208386.5599244788,0,21,0,0,2025-05-14,0,0,,0,0
TXN0003273,CUST01037,1124860617,Transfer,ATM,Gombe GRA,174407.15,34536.92,2025-06-02 22:03:37,117697.78146520145,281258.69534751173,0,22,0,0,2025-06-02,0,0,0.0,0,0
TXN0007752,CUST01145,1126118083,POS Payment,ATM,Lagos Island,10427.98,218009.88,2025-02-02 12:05:19,30183.22639744952,201999.3457782681,0,12,0,0,2025-02-02,0,0,,0,0
TXN0000954,CUST01145,1126118083,Withdrawal,ATM,Tudun Wada,51744.47,166265.41,2025-02-03 14:40:05,75579.15662782955,206001.7785323362,0,14,0,0,2025-02-03,0,0,,0,0
TXN0009153,CUST01145,1126118083,Transfer,Branch,Lagos Island,84870.57,81394.84,2025-02-11 06:45:08,117697.78146520145,281258.69534751173,0,6,0,0,2025-02-11,0,0,0.0,0,0
TXN0001948,CUST01145,1126118083,Withdrawal,USSD,Bauchi Rd,49893.13,31501.71,2025-03-05 09:15:29,75579.15662782955,206001.7785323362,0,9,0,0,2025-03-05,0,0,,0,0
TXN0009557,CUST01145,1126118083,POS Payment,ATM,Tudun Wada,13757.09,17744.62,2025-06-20 18:03:19,30183.22639744952,201999.3457782681,0,18,0,0,2025-06-20,0,0,,0,0
TXN0008560,CUST01239,1127424038,Transfer,Branch,Pantami,30961.63,324180.07,2025-02-12 06:50:36,117697.78146520145,281258.69534751173,0,6,0,0,2025-02-12,0,0,0.0,0,0
TXN0007818,CUST01239,1127424038,Withdrawal,Branch,Gombe Main,147884.01,176296.06,2025-02-13 04:21:43,75579.15662782955,206001.7785323362,0,4,0,0,2025-02-13,0,0,,0,0
TXN0002635,CUST01239,1127424038,Withdrawal,USSD,Lagos Island,111047.74,65248.32,2025-02-15 09:09:16,75579.15662782955,206001.7785323362,0,9,0,0,2025-02-15,0,0,,0,0
TXN0005588,CUST01239,1127424038,Withdrawal,Branch,Kano Central,16834.72,48413.6,2025-03-21 09:54:52,75579.15662782955,206001.7785323362,0,9,0,0,2025-03-21,0,0,,0,0
TXN0001050,CUST01239,1127424038,Withdrawal,Internet Banking,Kano Central,36198.09,12215.51,2025-04-29 12:04:41,75579.15662782955,206001.7785323362,0,12,0,0,2025-04-29,0,0,,0,0
TXN0004840,CUST01239,1127424038,Deposit,Internet Banking,Kano Central,55929.21,68144.72,2025-05-02 05:16:52,118545.24564193691,208386.5599244788,0,5,0,0,2025-05-02,0,0,,0,0
TXN0001299,CUST01239,1127424038,Deposit,Mobile App,Pantami,38238.21,106382.93,2025-05-12 14:53:39,118545.24564193691,208386.5599244788,0,14,0,0,2025-05-12,0,0,,0,0
TXN0001362,CUST01239,1127424038,Withdrawal,Mobile App,Gombe Main,24943.18,81439.75,2025-05-23 17:18:14,75579.15662782955,206001.7785323362,0,17,0,0,2025-05-23,0,0,,0,0
TXN0003882,CUST01338,1131208917,POS Payment,USSD,Gombe Main,19743.72,76831.51,2025-01-11 16:36:26,30183.22639744952,201999.3457782681,0,16,0,0,2025-01-11,0,0,,0,0
TXN0009400,CUST01338,1131208917,Bill Payment,Branch,Pantami,9116.82,67714.69,2025-02-20 01:54:39,21098.941747967478,159017.0470171929,0,1,0,0,2025-02-20,0,0,,0,0
TXN0010305,CUST01338,1131208917,Withdrawal,ATM,Gombe Main,23372.04,44342.65,2025-03-08 16:04:38,75579.15662782955,206001.7785323362,0,16,0,0,2025-03-08,0,0,,0,0
TXN0000099,CUST01338,1131208917,Deposit,Mobile App,Tudun Wada,56668.08,101010.73,2025-04-04 01:53:02,118545.24564193691,208386.5599244788,0,1,0,0,2025-04-04,0,0,,0,0
TXN0008730,CUST01338,1131208917,Transfer,Mobile App,Lagos Island,126724.83,-25714.1,2025-04-05 02:58:18,117697.78146520145,281258.69534751173,0,2,0,0,2025-04-05,0,0,0.0,0,0
TXN0004720,CUST01338,1131208917,Withdrawal,USSD,Gombe Main,17913.06,-43627.16,2025-05-18 01:42:51,75579.15662782955,206001.7785323362,0,1,1,0,2025-05-18,0,1,,0,0
TXN0001197,CUST01574,1132533665,Deposit,Branch,Gombe GRA,197466.81,385802.66,2025-02-13 13:16:40,118545.24564193691,208386.5599244788,0,13,0,0,2025-02-13,0,0,,0,0
TXN0004243,CUST01574,1132533665,Transfer,ATM,Gombe GRA,36312.1,349490.56,2025-03-13 03:34:15,117697.78146520145,281258.69534751173,0,3,0,0,2025-03-13,0,0,0.0,0,0
TXN0005076,CUST01574,1132533665,POS Payment,ATM,Kano Central,20856.47,328634.09,2025-04-19 06:38:23,30183.22639744952,201999.3457782681,0,6,0,0,2025-04-19,0,0,,0,0
TXN0006203,CUST01574,1132533665,Transfer,Branch,Kano Central,174257.76,154376.33,2025-04-25 09:34:48,117697.78146520145,281258.69534751173,0,9,0,0,2025-04-25,0,0,0.0,0,0
TXN0000058,CUST01574,1132533665,POS Payment,Mobile App,Gombe GRA,33477.23,120899.1,2025-04-29 21:41:56,30183.22639744952,201999.3457782681,0,21,0,0,2025-04-29,0,0,,0,0
TXN0002741,CUST01574,1132533665,POS Payment,USSD,Kano Central,8978.54,111920.56,2025-05-02 09:00:01,30183.22639744952,201999.3457782681,0,9,0,0,2025-05-02,0,0,,0,0
TXN0005587,CUST01574,1132533665,Bill Payment,Internet Banking,Pantami,7347.41,104573.15,2025-06-25 06:13:45,21098.941747967478,159017.0470171929,0,6,0,0,2025-06-25,0,0,,0,0
TXN0007534,CUST00315,1136600085,Transfer,Internet Banking,Pantami,71065.46,399459.44,2025-02-04 10:56:32,117697.78146520145,281258.69534751173,0,10,0,0,2025-02-04,0,0,0.0,0,0
TXN0001535,CUST00315,1136600085,Withdrawal,Mobile App,Kano Central,80034.96,319424.48,2025-02-07 13:37:36,75579.15662782955,206001.7785323362,0,13,0,0,2025-02-07,0,0,,0,0
TXN0002557,CUST00315,1136600085,Bill Payment,ATM,Gombe Main,19174.15,300250.33,2025-03-27 20:00:24,21098.941747967478,159017.0470171929,0,20,0,0,2025-03-27,0,0,,0,0
TXN0010212,CUST00315,1136600085,Deposit,Mobile App,Gombe GRA,117288.02,417538.35,2025-05-08 16:11:22,118545.24564193691,208386.5599244788,0,16,0,0,2025-05-08,0,0,,0,0
TXN0001566,CUST01510,1140093021,Withdrawal,Mobile App,Gombe Main,12925.24,287366.33,2025-01-04 00:34:16,75579.15662782955,206001.7785323362,0,0,1,0,2025-01-04,0,1,,0,0
TXN0006188,CUST01510,1140093021,POS Payment,Branch,Gombe Main,11778.95,275587.38,2025-02-03 23:50:45,30183.22639744952,201999.3457782681,0,23,0,0,2025-02-03,0,0,,0,0
TXN0005554,CUST01510,1140093021,POS Payment,Internet Banking,Gombe Main,13607.69,261979.69,2025-03-17 01:23:02,30183.22639744952,201999.3457782681,0,1,0,0,2025-03-17,0,0,,0,0
TXN0005999,CUST01510,1140093021,POS Payment,USSD,Pantami,19019.18,242960.51,2025-03-20 16:40:28,30183.22639744952,201999.3457782681,0,16,0,0,2025-03-20,0,0,,0,0
TXN0000375,CUST01510,1140093021,Deposit,Branch,Lagos Island,65470.06,308430.57,2025-03-25 00:33:06,118545.24564193691,208386.5599244788,0,0,0,0,2025-03-25,0,0,,0,0
TXN0006441,CUST01510,1140093021,Deposit,Mobile App,Pantami,33376.43,341807.0,2025-05-01 21:05:51,118545.24564193691,208386.5599244788,0,21,0,0,2025-05-01,0,0,,0,0
TXN0004407,CUST01510,1140093021,Withdrawal,Branch,Pantami,10911.86,330895.14,2025-05-09 05:55:41,75579.15662782955,206001.7785323362,0,5,0,0,2025-05-09,0,0,,0,0
TXN0005857,CUST01203,1140212104,Withdrawal,Mobile App,Pantami,33719.1,192636.71,2025-01-19 16:16:36,75579.15662782955,206001.7785323362,0,16,0,0,2025-01-19,0,0,,0,0
TXN0006309,CUST01203,1140212104,Transfer,Mobile App,Gombe Main,60734.9,131901.81,2025-03-09 23:44:47,117697.78146520145,281258.69534751173,0,23,0,0,2025-03-09,0,0,0.0,0,0
TXN0006812,CUST01203,1140212104,Transfer,Mobile App,Gombe Main,22633.57,109268.24,2025-03-31 23:53:20,117697.78146520145,281258.69534751173,0,23,0,0,2025-03-31,0,0,0.0,0,0
TXN0003538,CUST01203,1140212104,Withdrawal,Internet Banking,Gombe Main,81981.81,27286.43,2025-04-11 17:46:50,75579.15662782955,206001.7785323362,0,17,0,0,2025-04-11,0,0,,0,0
TXN0008054,CUST01136,1143381494,Bill Payment,ATM,Pantami,15160.13,374716.17,2025-02-01 01:32:52,21098.941747967478,159017.0470171929,0,1,0,0,2025-02-01,0,0,,0,0
TXN0009870,CUST01136,1143381494,Deposit,Internet Banking,Bauchi Rd,63677.09,438393.26,2025-02-15 18:14:00,118545.24564193691,208386.5599244788,0,18,0,0,2025-02-15,0,0,,0,0
TXN0007504,CUST01136,1143381494,Withdrawal,ATM,Gombe GRA,49235.82,389157.44,2025-02-18 21:28:57,75579.15662782955,206001.7785323362,0,21,0,0,2025-02-18,0,0,,0,0
TXN0002174,CUST01370,1144608012,Transfer,ATM,Lagos Island,42986.97,336499.72,2025-02-11 11:49:28,117697.78146520145,281258.69534751173,0,11,0,0,2025-02-11,0,0,0.0,0,0
TXN0001188,CUST01370,1144608012,Withdrawal,Mobile App,Kano Central,6360.47,330139.25,2025-03-13 19:25:18,75579.15662782955,206001.7785323362,0,19,0,0,2025-03-13,0,0,,0,0
TXN0001210,CUST01370,1144608012,Deposit,Mobile App,Tudun Wada,30924.11,361063.36,2025-03-22 23:42:45,118545.24564193691,208386.5599244788,0,23,0,0,2025-03-22,0,0,,0,0
TXN0004156,CUST01370,1144608012,Transfer,Mobile App,Gombe GRA,87511.36,273552.0,2025-06-06 01:08:09,117697.78146520145,281258.69534751173,0,1,0,0,2025-06-06,0,0,0.0,0,0
TXN0001465,CUST01370,1144608012,POS Payment,Mobile App,Kano Central,25407.49,248144.51,2025-06-17 11:52:14,30183.22639744952,201999.3457782681,0,11,0,0,2025-06-17,0,0,,0,0
TXN0006374,CUST01370,1144608012,POS Payment,ATM,Lagos Island,7239.97,240904.54,2025-06-19 14:29:28,30183.22639744952,201999.3457782681,0,14,0,0,2025-06-19,0,0,,0,0
TXN0003935,CUST00761,1146835347,Bill Payment,ATM,Kano Central,16189.59,157815.75,2025-01-22 06:22:29,21098.941747967478,159017.0470171929,0,6,0,0,2025-01-22,0,0,,0,0
TXN0001952,CUST00761,1146835347,POS Payment,Branch,Pantami,6035.96,151779.79,2025-01-28 22:28:10,30183.22639744952,201999.3457782681,0,22,0,0,2025-01-28,0,0,,0,0
TXN0009723,CUST00761,1146835347,Withdrawal,ATM,Bauchi Rd,76473.7,75306.09,2025-02-05 21:24:44,75579.15662782955,206001.7785323362,0,21,0,0,2025-02-05,0,0,,0,0
TXN0009921,CUST00761,1146835347,Deposit,Mobile App,Tudun Wada,54246.8,129552.89,2025-02-15 21:54:52,118545.24564193691,208386.5599244788,0,21,0,0,2025-02-15,0,0,,0,0
TXN0003621,CUST00761,1146835347,Deposit,ATM,Lagos Island,184194.95,313747.84,2025-02-17 00:19:37,118545.24564193691,208386.5599244788,0,0,0,0,2025-02-17,0,0,,0,0
TXN0006847,CUST00761,1146835347,Withdrawal,Branch,Kano Central,40048.68,273699.16,2025-03-14 18:23:43,75579.15662782955,206001.7785323362,0,18,0,0,2025-03-14,0,0,,0,0
TXN0000657,CUST00761,1146835347,Transfer,Internet Banking,Tudun Wada,53557.02,220142.14,2025-03-20 04:48:10,117697.78146520145,281258.69534751173,0,4,0,0,2025-03-20,0,0,0.0,0,0
TXN0007857,CUST00761,1146835347,POS Payment,Mobile App,Lagos Island,5266.21,214875.93,2025-05-18 02:55:05,30183.22639744952,201999.3457782681,0,2,0,0,2025-05-18,0,0,,0,0
TXN0001211,CUST00761,1146835347,Withdrawal,ATM,Pantami,16006.62,198869.31,2025-05-27 00:07:14,75579.15662782955,206001.7785323362,0,0,1,0,2025-05-27,0,1,,0,0
TXN0003286,CUST00761,1146835347,Withdrawal,Mobile App,Pantami,74980.0,123889.31,2025-06-16 18:27:10,75579.15662782955,206001.7785323362,0,18,0,0,2025-06-16,0,0,,0,0
TXN0002076,CUST00761,1146835347,Withdrawal,Branch,Gombe Main,138110.95,-14221.64,2025-06-18 07:34:25,75579.15662782955,206001.7785323362,0,7,0,0,2025-06-18,0,0,,0,0
TXN0003510,CUST01675,1150357841,Transfer,Branch,Gombe GRA,58243.79,360577.96,2025-01-08 10:33:17,117697.78146520145,281258.69534751173,0,10,0,0,2025-01-08,0,0,0.0,0,0
TXN0004118,CUST01675,1150357841,Transfer,Mobile App,Tudun Wada,11096.83,349481.13,2025-01-21 10:22:45,117697.78146520145,281258.69534751173,0,10,0,0,2025-01-21,0,0,0.0,0,0
TXN0001180,CUST01675,1150357841,Bill Payment,ATM,Lagos Island,6478.57,343002.56,2025-01-24 04:54:53,21098.941747967478,159017.0470171929,0,4,0,0,2025-01-24,0,0,,0,0
TXN0010058,CUST01675,1150357841,Withdrawal,ATM,Gombe Main,125229.46,217773.1,2025-02-01 03:18:43,75579.15662782955,206001.7785323362,0,3,1,0,2025-02-01,0,1,,0,0
TXN0001551,CUST01675,1150357841,Deposit,USSD,Kano Central,56605.64,274378.74,2025-03-19 06:30:12,118545.24564193691,208386.5599244788,0,6,0,0,2025-03-19,0,0,,0,0
TXN0002310,CUST01675,1150357841,POS Payment,ATM,Gombe GRA,14235.34,260143.4,2025-03-19 21:29:51,30183.22639744952,201999.3457782681,0,21,0,0,2025-03-19,0,0,,0,0
TXN0005884,CUST01675,1150357841,Transfer,Mobile App,Gombe GRA,38311.54,221831.86,2025-05-10 08:44:48,117697.78146520145,281258.69534751173,0,8,0,0,2025-05-10,0,0,0.0,0,0
TXN0004494,CUST01675,1150357841,POS Payment,USSD,Gombe GRA,8394.64,213437.22,2025-06-23 04:38:07,30183.22639744952,201999.3457782681,0,4,0,0,2025-06-23,0,0,,0,0
TXN0003824,CUST01418,1154355436,Withdrawal,Mobile App,Tudun Wada,14108.62,208788.81,2025-01-25 08:14:32,75579.15662782955,206001.7785323362,0,8,0,0,2025-01-25,0,0,,0,0
TXN0004143,CUST01418,1154355436,Withdrawal,Branch,Gombe Main,53150.13,155638.68,2025-01-25 08:47:58,75579.15662782955,206001.7785323362,0,8,0,0,2025-01-25,0,0,,0,0
TXN0002275,CUST01418,1154355436,Withdrawal,Mobile App,Gombe GRA,62677.13,92961.55,2025-01-28 22:16:06,75579.15662782955,206001.7785323362,0,22,0,0,2025-01-28,0,0,,0,0
TXN0010028,CUST01418,1154355436,POS Payment,Branch,Kano Central,19230.78,73730.77,2025-02-02 18:43:25,30183.22639744952,201999.3457782681,0,18,0,0,2025-02-02,0,0,,0,0
TXN0002596,CUST01418,1154355436,Bill Payment,Internet Banking,Pantami,24098.01,49632.76,2025-03-22 02:12:45,21098.941747967478,159017.0470171929,0,2,0,0,2025-03-22,0,0,,0,0
TXN0010450,CUST01418,1154355436,Bill Payment,ATM,Gombe GRA,8103.4,41529.36,2025-03-26 07:25:37,21098.941747967478,159017.0470171929,0,7,0,0,2025-03-26,0,0,,0,0
TXN0007793,CUST01418,1154355436,POS Payment,Mobile App,Gombe GRA,4136.23,37393.13,2025-04-01 01:52:16,30183.22639744952,201999.3457782681,0,1,0,0,2025-04-01,0,0,,0,0
TXN0005094,CUST01418,1154355436,Bill Payment,USSD,Tudun Wada,55779.98,-18386.85,2025-05-09 06:16:30,21098.941747967478,159017.0470171929,0,6,0,0,2025-05-09,0,0,,0,0
TXN0005614,CUST01418,1154355436,Transfer,Mobile App,Bauchi Rd,15831.69,-34218.54,2025-05-23 05:11:29,117697.78146520145,281258.69534751173,0,5,0,0,2025-05-23,0,0,0.0,0,0
TXN0007562,CUST01418,1154355436,POS Payment,ATM,Pantami,20233.07,-50000.0,2025-06-10 18:24:36,30183.22639744952,201999.3457782681,0,18,0,0,2025-06-10,0,0,,0,0
TXN0004032,CUST00566,1161476925,Withdrawal,Mobile App,Gombe Main,79228.42,285416.44,2025-01-10 04:44:21,75579.15662782955,206001.7785323362,0,4,0,0,2025-01-10,0,0,,0,0
TXN0005709,CUST00566,1161476925,Withdrawal,Branch,Pantami,211094.07,74322.37,2025-02-18 07:57:58,75579.15662782955,206001.7785323362,0,7,0,0,2025-02-18,0,0,,0,0
TXN0004174,CUST00566,1161476925,POS Payment,Mobile App,Bauchi Rd,14413.83,59908.54,2025-03-14 16:07:48,30183.22639744952,201999.3457782681,0,16,0,0,2025-03-14,0,0,,0,0
